timestamp,simple-path,time
"2022-06-02 21:20:37.99","/inventor/chimpum/create",552
"2022-06-02 21:20:38.256","/master/welcome",221
"2022-06-02 21:20:38.884","/master/welcome",564
"2022-06-02 21:20:41.197","/master/welcome",221
"2022-06-02 21:20:41.436","/master/welcome",208
"2022-06-02 21:20:42.049","/master/sign-in",552
"2022-06-02 21:20:43.511","/master/welcome",550
"2022-06-02 21:20:44.229","/inventor/item/list-my-components",564
"2022-06-02 21:20:45.054","/inventor/item/show",559
"2022-06-02 21:20:45.679","/inventor/chimpum/create",566
"2022-06-02 21:20:47.184","/inventor/chimpum/create",562
"2022-06-02 21:20:47.456","/master/welcome",224
"2022-06-02 21:20:48.069","/master/welcome",550
"2022-06-02 21:20:50.366","/master/welcome",206
"2022-06-02 21:20:50.6","/master/welcome",202
"2022-06-02 21:20:51.228","/master/sign-in",564
"2022-06-02 21:20:52.681","/master/welcome",552
"2022-06-02 21:20:53.393","/inventor/item/list-my-components",554
"2022-06-02 21:20:54.214","/inventor/item/show",551
"2022-06-02 21:20:54.827","/inventor/chimpum/create",549
"2022-06-02 21:20:56.305","/inventor/chimpum/create",549
"2022-06-02 21:20:56.588","/master/welcome",237
"2022-06-02 21:20:57.227","/master/welcome",560
"2022-06-02 21:20:59.531","/master/welcome",218
"2022-06-02 21:20:59.766","/master/welcome",205
"2022-06-02 21:21:00.376","/master/sign-in",547
"2022-06-02 21:21:01.861","/master/welcome",560
"2022-06-02 21:21:02.585","/inventor/item/list-my-components",564
"2022-06-02 21:21:03.412","/inventor/item/show",563
"2022-06-02 21:21:04.038","/inventor/chimpum/create",562
"2022-06-02 21:21:05.526","/inventor/chimpum/create",556
"2022-06-02 21:21:05.794","/master/welcome",220
"2022-06-02 21:21:06.409","/master/welcome",552
"2022-06-02 21:21:08.706","/master/welcome",207
"2022-06-02 21:21:08.939","/master/welcome",203
"2022-06-02 21:21:09.553","/master/sign-in",552
"2022-06-02 21:21:11.03","/master/welcome",552
"2022-06-02 21:21:11.74","/inventor/item/list-my-components",551
"2022-06-02 21:21:12.558","/inventor/item/show",548
"2022-06-02 21:21:13.187","/inventor/chimpum/create",564
"2022-06-02 21:21:14.854","/inventor/chimpum/create",552
"2022-06-02 21:21:15.122","/master/welcome",222
"2022-06-02 21:21:15.735","/master/welcome",551
"2022-06-02 21:21:18.025","/master/welcome",203
"2022-06-02 21:21:18.26","/master/welcome",204
"2022-06-02 21:21:18.879","/master/sign-in",555
"2022-06-02 21:21:20.345","/master/welcome",552
"2022-06-02 21:21:21.053","/inventor/item/list-my-components",554
"2022-06-02 21:21:21.877","/inventor/item/show",555
"2022-06-02 21:21:22.491","/inventor/chimpum/create",552
"2022-06-02 21:21:24.189","/inventor/chimpum/create",563
"2022-06-02 21:21:24.455","/master/welcome",220
"2022-06-02 21:21:25.084","/master/welcome",565
"2022-06-02 21:21:27.368","/master/welcome",202
"2022-06-02 21:21:27.598","/master/welcome",199
"2022-06-02 21:21:28.209","/master/sign-in",550
"2022-06-02 21:21:29.68","/master/welcome",556
"2022-06-02 21:21:30.413","/inventor/item/list-my-components",558
"2022-06-02 21:21:31.23","/inventor/item/show",552
"2022-06-02 21:21:31.843","/inventor/chimpum/create",550
"2022-06-02 21:21:33.346","/inventor/chimpum/create",564
"2022-06-02 21:21:33.613","/master/welcome",220
"2022-06-02 21:21:34.229","/master/welcome",553
"2022-06-02 21:21:36.523","/master/welcome",209
"2022-06-02 21:21:36.758","/master/welcome",205
"2022-06-02 21:21:37.383","/master/sign-in",554
"2022-06-02 21:21:38.844","/master/welcome",561
"2022-06-02 21:21:39.566","/inventor/item/list-my-components",563
"2022-06-02 21:21:40.395","/inventor/item/show",564
"2022-06-02 21:21:41.02","/inventor/chimpum/create",562
"2022-06-02 21:21:42.52","/inventor/chimpum/create",558
"2022-06-02 21:21:42.789","/master/welcome",225
"2022-06-02 21:21:43.413","/master/welcome",562
"2022-06-02 21:21:45.94","/master/welcome",444
"2022-06-02 21:21:46.175","/master/welcome",203
"2022-06-02 21:21:46.787","/master/sign-in",549
"2022-06-02 21:21:48.284","/master/welcome",560
"2022-06-02 21:21:49.004","/inventor/item/list-my-components",563
"2022-06-02 21:21:49.829","/inventor/item/show",553
"2022-06-02 21:21:50.454","/inventor/chimpum/create",563
"2022-06-02 21:21:51.964","/inventor/chimpum/create",551
"2022-06-02 21:21:52.242","/master/welcome",230
"2022-06-02 21:21:52.865","/master/welcome",560
"2022-06-02 21:21:55.156","/master/welcome",205
"2022-06-02 21:21:55.39","/master/welcome",203
"2022-06-02 21:21:56.0","/master/sign-in",548
"2022-06-02 21:21:57.471","/master/welcome",553
"2022-06-02 21:21:58.188","/inventor/item/list-my-components",559
"2022-06-02 21:21:59.006","/inventor/item/show",551
"2022-06-02 21:21:59.641","/inventor/chimpum/create",557
"2022-06-02 21:22:01.131","/inventor/chimpum/create",564
"2022-06-02 21:22:01.398","/master/welcome",216
"2022-06-02 21:22:02.022","/master/welcome",561
